,Vg,Gsd_0.03_K,Gsd_0.5_K,Gsd_1.0_K,Gsd_9.71_K,Gsd_20.01_K,Gsd_29.0_K,Gsd_29.08_K,Gsd_59.48_K,Gsd_72.82_K,Gsd_185.76_K,Gsd_188.53_K,Gsd_205.29_K,Gsd_238.49_K,Gsd_275.6_K,Gsd_283.15_K,Gsd_294.48_K,Gsd_294.68_K,Gsd_294.9_K,Gsd_295.13_K,Gsd_295.31_K,Gsd_295.49_K
44,-18.279569892473123,-5.43164365727505e-12,-6.06129396914788e-11,-1.0274417463260429e-10,-1.868843031332696e-11,5.453100453470934e-11,1.7917303173318222e-10,2.271295986253783e-10,4.1360452867813215e-10,4.004634957908972e-10,6.303464028991992e-10,1.4018346073712552e-10,1.1023595305255853e-09,4.065805648823438e-10,3.331700892611256e-10,6.770039552737362e-10,1.0198477971815517e-09,1.1221258197827006e-09,7.644228328113204e-10,2.465862700782213e-10,3.8689991459250504e-10,3.296698709576208e-10
45,-18.240469208211145,-2.0266634138437326e-11,3.5521035973719736e-11,8.487103983737387e-11,3.828532381181615e-11,3.6500394420324705e-11,1.7173969485073831e-10,1.790582190503683e-10,3.636211728940675e-10,4.970840137206562e-10,5.066065649690008e-10,1.8096015699434503e-10,9.006392958177302e-10,3.6213331347238735e-10,4.06372584533487e-10,6.770039552737362e-10,1.0198477971815517e-09,1.1221258197827006e-09,7.644228328113204e-10,2.465862700782213e-10,3.8689991459250504e-10,3.296698709576208e-10
46,-18.20136852394917,4.3640425681571994e-11,3.7873754854979526e-11,1.1328749218099358e-10,-5.211648757039914e-11,-5.8121567236700865e-12,2.0689935320511333e-10,1.5030924910561765e-10,3.1093219039450835e-10,6.589607973260864e-10,6.771579799371662e-10,1.5495539835242288e-10,4.891280595518642e-10,4.092796039832008e-10,3.3417893511667066e-10,6.770039552737362e-10,1.0198477971815517e-09,1.1221258197827006e-09,7.644228328113204e-10,2.465862700782213e-10,3.8689991459250504e-10,3.296698709576208e-10
47,-18.162267839687196,-8.05570944972751e-12,7.15226539923496e-11,-1.196247757539931e-11,-1.0477441419059676e-11,-6.05495731345987e-12,1.4557495132437197e-10,9.34600322332594e-11,3.023582553983709e-10,2.77989734314459e-10,6.176213307104446e-10,1.523972086875955e-10,5.099988718998622e-10,3.721803641838597e-10,3.6154732962344774e-10,6.770039552737362e-10,1.0198477971815517e-09,1.1221258197827006e-09,7.644228328113204e-10,2.465862700782213e-10,3.8689991459250504e-10,3.296698709576208e-10
48,-18.12316715542522,3.559945993631439e-11,2.5011597578385536e-11,5.6916347786209646e-11,-1.6554671135584533e-11,1.3465708093639749e-11,1.406122829638929e-10,1.233815972684885e-10,3.5433671679603543e-10,3.7453904328494033e-10,5.774547728812424e-10,1.530766739007529e-10,4.870601765030256e-10,5.075874918941243e-10,3.0490609310028595e-10,6.770039552737362e-10,1.0198477971815517e-09,1.1221258197827006e-09,7.644228328113204e-10,2.465862700782213e-10,3.8689991459250504e-10,3.296698709576208e-10
49,-18.084066471163244,-2.8687485556126255e-12,1.2669548023274703e-11,-5.418217475016453e-11,4.7372465218841224e-11,5.007213170190049e-12,1.1525750212397133e-10,6.748664317449945e-11,2.0881415267814453e-10,5.029244030713035e-10,5.309430890774052e-10,1.6851396041699786e-10,5.031938678076767e-10,4.3450639691580536e-10,3.107292291791284e-10,6.018568594229319e-10,1.2326314571585138e-09,1.263982220491798e-09,4.759475009860933e-10,2.8207907342581634e-10,5.549668584215174e-10,2.5672115562851674e-10
50,-18.044965786901273,-8.514019088161937e-12,4.543445225230917e-11,-1.1514017987603888e-10,4.4324910028546306e-11,-7.246123197615404e-11,1.2923077010378513e-10,4.250766996465042e-11,2.491140312448668e-10,6.413442657341688e-10,6.136311194871661e-10,1.6290162794911263e-10,5.531019365889114e-10,4.2001898143662854e-10,4.5918704537251636e-10,6.018568594229319e-10,1.2326314571585138e-09,1.263982220491798e-09,4.759475009860933e-10,2.8207907342581634e-10,5.549668584215174e-10,2.5672115562851674e-10
51,-18.005865102639298,8.39042292291504e-12,-2.188969647177513e-11,-9.689249223235959e-11,4.254437237861277e-11,-4.7802855926429406e-11,8.598528749865352e-11,4.206724099027989e-11,1.911844458615549e-10,5.70096409307885e-10,6.801685190177094e-10,1.3211928149870827e-10,4.1916102328457764e-10,4.3150150436065736e-10,3.5627912150497783e-10,6.018568594229319e-10,1.2326314571585138e-09,1.263982220491798e-09,4.759475009860933e-10,2.8207907342581634e-10,5.549668584215174e-10,2.5672115562851674e-10
52,-17.96676441837732,1.107064027148754e-11,1.0090340737345126e-11,-6.94535161602688e-11,-2.885813610165813e-11,1.1568475587350015e-11,1.0433837694806773e-10,9.931987072606471e-11,2.071123526877874e-10,6.300308248737441e-10,5.801889459172021e-10,1.523561145312231e-10,5.97542600385679e-10,3.884577281877496e-10,2.7865445582229374e-10,6.018568594229319e-10,1.2326314571585138e-09,1.263982220491798e-09,4.759475009860933e-10,2.8207907342581634e-10,5.549668584215174e-10,2.5672115562851674e-10
53,-17.92766373411535,1.4128861120834265e-12,1.4982741227959253e-11,4.233576463715513e-11,2.4007143473783014e-12,-4.538426091618024e-11,5.63498130780631e-11,-2.204027048629909e-12,1.8477407114993502e-10,5.968276875415447e-10,6.695831662270294e-10,1.7140435398767782e-10,5.019390844042812e-10,3.8861583089703336e-10,3.822763514474526e-10,6.018568594229319e-10,1.2326314571585138e-09,1.263982220491798e-09,4.759475009860933e-10,2.8207907342581634e-10,5.549668584215174e-10,2.5672115562851674e-10
54,-17.888563049853374,1.8969188099894725e-11,5.884683204988361e-11,-5.3044713593848425e-11,-7.509941408337338e-11,3.122842195102267e-11,-8.361876599977842e-12,5.847729833951428e-11,1.5305314671316785e-10,5.674801859110098e-10,4.1080102885958957e-10,-1.4337782559264738e-11,6.117752948341459e-10,4.5465978685318637e-10,3.034329773840982e-10,5.98333427624562e-10,1.1348650082854553e-09,1.1215492468089654e-09,4.874871165567633e-10,1.7384020227007263e-10,3.831179974148947e-10,3.674407335740296e-10
55,-17.8494623655914,-8.00206745923765e-12,9.313002419435062e-12,-2.278561182281997e-11,2.2983867598807733e-11,5.855195795093608e-11,4.490744322278426e-11,4.027478289763379e-11,1.46217086731648e-10,5.907633193535626e-10,7.05883108998627e-10,1.7291856385938522e-10,5.011633145652309e-10,3.1606362712246156e-10,4.016172691306274e-10,5.98333427624562e-10,1.1348650082854553e-09,1.1215492468089654e-09,4.874871165567633e-10,1.7384020227007263e-10,3.831179974148947e-10,3.674407335740296e-10
56,-17.810361681329425,1.3598401438132086e-11,1.5942023139294443e-11,1.1324043780411759e-10,2.1369275055864397e-11,-1.2853373792286533e-11,4.6289587141747915e-11,-1.0226484733300183e-12,1.6613175412509278e-10,5.569861186141101e-10,6.404997965038582e-10,1.845764427636501e-10,7.407582452159434e-10,3.8293009360011494e-10,3.793332569738199e-10,5.98333427624562e-10,1.1348650082854553e-09,1.1215492468089654e-09,4.874871165567633e-10,1.7384020227007263e-10,3.831179974148947e-10,3.674407335740296e-10
57,-17.77126099706745,8.170835826285044e-12,-1.628206944072506e-11,-1.2973582042398807e-10,-4.895600187389978e-11,2.7038072775658656e-11,-2.864168596513337e-11,-1.0381450486825969e-11,1.0568915128131117e-10,6.193108965627294e-10,5.930031077281057e-10,1.959551323611448e-10,8.026981183560134e-10,4.3745702008897043e-10,4.569328269882687e-10,5.98333427624562e-10,1.1348650082854553e-09,1.1215492468089654e-09,4.874871165567633e-10,1.7384020227007263e-10,3.831179974148947e-10,3.674407335740296e-10
58,-17.732160312805476,8.168012564524951e-12,4.42267232259595e-11,5.871319761955974e-11,1.4190031813320033e-11,3.308299182131312e-11,2.2240408432929125e-11,8.117193837500279e-12,1.319944305489408e-10,7.599692928169823e-10,6.771673908127968e-10,1.8742887913499502e-10,8.964351440249224e-10,4.3232401488173117e-10,5.013650209969433e-10,5.98333427624562e-10,1.1348650082854553e-09,1.1215492468089654e-09,4.874871165567633e-10,1.7384020227007263e-10,3.831179974148947e-10,3.674407335740296e-10
59,-17.693059628543498,-2.080023078072471e-11,-4.635797283721892e-11,3.164563743291435e-11,2.3296622362502273e-11,-1.8169263681083588e-12,3.763095426689428e-12,8.689375067118675e-12,9.80217972956022e-11,4.1623612317088437e-10,7.304326325897053e-10,1.2686173903842827e-10,4.498087942157558e-10,4.870400999683525e-10,4.5494650486034157e-10,5.067863126904533e-10,1.6371046133153582e-09,1.4698871578493661e-09,5.632910915206775e-10,2.7162547289217627e-10,3.493040942614804e-10,3.2201004567016576e-10
60,-17.65395894428152,4.773823458332158e-12,-3.270404723437433e-11,1.717051883069583e-10,-2.0809955353934774e-11,9.984311540543726e-12,-4.81836826872411e-13,5.6293975216707233e-11,8.660671897908139e-11,4.912621324254808e-10,6.591891679053199e-10,9.978225840907377e-11,4.765221917857767e-10,3.898144627424332e-10,3.8490575006900016e-10,5.067863126904533e-10,1.6371046133153582e-09,1.4698871578493661e-09,5.632910915206775e-10,2.7162547289217627e-10,3.493040942614804e-10,3.2201004567016576e-10
61,-17.61485826001955,1.8942837649697756e-11,-2.3525306637525168e-11,1.3136641145677323e-10,8.02339877646972e-12,4.697909062219945e-12,-1.1914168415027867e-11,-1.37825409019092e-11,9.092129171144128e-11,5.196867408616608e-10,5.550477919517035e-10,7.059599644869662e-11,4.49599872779106e-10,3.1105421808021426e-10,4.687014405283862e-10,5.067863126904533e-10,1.6371046133153582e-09,1.4698871578493661e-09,5.632910915206775e-10,2.7162547289217627e-10,3.493040942614804e-10,3.2201004567016576e-10
62,-17.575757575757574,-1.1329125653284678e-11,2.956520655038524e-11,-1.620176330407777e-10,-3.038112945733309e-11,-4.4876073637746784e-11,-3.4687859794284955e-11,-5.245622017569098e-12,6.367492489096667e-11,4.715203114428062e-10,6.471310130948378e-10,1.7416895552020016e-10,4.995575055047212e-10,4.266608636864804e-10,4.778629278525785e-10,5.067863126904533e-10,1.6371046133153582e-09,1.4698871578493661e-09,5.632910915206775e-10,2.7162547289217627e-10,3.493040942614804e-10,3.2201004567016576e-10
63,-17.5366568914956,3.683510789265997e-11,7.21751413630559e-12,1.9799227321609472e-11,2.0810269048360136e-11,-3.817678504717018e-12,-3.565655258167697e-11,4.9541985723010203e-11,3.5127033985669477e-11,5.221385876313402e-10,6.746245722458074e-10,1.9996792968532353e-10,5.866877828590519e-10,3.5288022696050097e-10,5.464506434630027e-10,5.067863126904533e-10,1.6371046133153582e-09,1.4698871578493661e-09,5.632910915206775e-10,2.7162547289217627e-10,3.493040942614804e-10,3.2201004567016576e-10
64,-17.497556207233625,7.056274468705008e-12,2.4556111203414635e-11,4.042033777237478e-11,-3.0479316259919336e-11,-2.008845489601486e-11,-2.1708380269927788e-11,7.511698104960394e-11,4.01151117106844e-11,4.2858601512327695e-10,5.997340795996801e-10,9.046141359491371e-11,4.66638576613365e-10,3.6127378684139125e-10,4.642356663960614e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
65,-17.45845552297165,1.842963123710446e-11,2.4535407277589575e-11,3.417026164166941e-11,1.683009609391031e-11,2.992470199499498e-11,4.5285133027248694e-11,2.1884049946549306e-11,3.374175310813407e-11,4.741942548764511e-10,5.666291290687039e-10,1.4221746463248306e-10,4.967229497965036e-10,4.322339841731531e-10,3.895123736383771e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
66,-17.419354838709676,3.784113048644464e-11,4.271157226671352e-11,-4.767110366947451e-11,4.285399019550393e-12,-7.622181783738627e-12,1.6180431986672429e-12,-2.888762351144963e-11,1.3692823889205844e-11,3.986161409257997e-10,6.42208184107575e-10,7.92034968992014e-11,6.517548899361909e-10,4.086660148989469e-10,3.817951420119877e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
67,-17.3802541544477,7.49419387914709e-13,4.271157226671352e-11,-1.1544070050089426e-10,1.3489235281224636e-11,-7.844278446509783e-12,1.6180431986672394e-12,-9.022582801099874e-11,4.205030141324056e-11,3.6642530010401765e-10,6.46900760340359e-10,1.4103483127522063e-10,5.018691302296088e-10,2.8734916372004336e-10,4.6362427318258634e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
68,-17.341153470185727,1.9175913666276918e-11,4.4977711103044675e-12,-7.300957231864605e-12,7.522395133530659e-11,-1.8347442924018695e-11,3.391303104268739e-11,5.0191336470506265e-14,3.9382318203167033e-11,5.753457956764575e-10,6.434325390132993e-10,1.8631337668987753e-10,6.005336903233829e-10,2.477654527816347e-10,2.5842044605068646e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
69,-17.302052785923753,6.681094230552516e-12,3.909967823981956e-11,-3.3007077421444102e-12,-1.9564896520509566e-11,4.08431997788113e-12,-4.467656307570561e-12,6.523618913954556e-12,9.964485962774643e-11,5.865516388606251e-10,5.054339698786057e-10,1.0945506997078362e-10,5.736113713167125e-10,4.029432614919362e-10,5.25515837161006e-10,6.064136053511166e-10,1.307121673897913e-09,1.4419293288386063e-09,6.04855791757407e-10,2.7885051572878147e-10,3.8528814531047007e-10,3.9472976303067484e-10
70,-17.262952101661778,2.293430365544985e-11,2.2666407397424268e-11,1.8457863870054937e-12,1.9036319012039954e-11,3.5627692564144716e-11,2.7372472552545505e-11,2.683354308167486e-11,5.063239250074428e-11,4.900911058147986e-10,5.389837411259354e-10,1.9118068151097883e-10,5.155403091050259e-10,3.0495502965249174e-10,4.374865074983366e-10,4.292777144735696e-10,1.3127318104945929e-09,1.6154144274049431e-09,5.10762093904198e-10,3.6021820030476024e-10,5.111134332577831e-10,2.768623114266317e-10
71,-17.223851417399807,9.924395633762353e-12,-1.55781359524453e-11,4.9016231476298996e-11,-1.7510188698474445e-11,7.931109457631159e-11,3.7367449752302456e-11,1.4084943703544028e-11,3.559538189088707e-11,5.237851771522633e-10,4.72265025394142e-10,1.34297271790969e-10,5.626069208692358e-10,3.550575898611839e-10,2.98840156432506e-10,4.292777144735696e-10,1.3127318104945929e-09,1.6154144274049431e-09,5.10762093904198e-10,3.6021820030476024e-10,5.111134332577831e-10,2.768623114266317e-10
72,-17.18475073313783,2.690255616804216e-11,4.048307694381544e-11,-1.2661454670793298e-10,-2.524781055541205e-11,4.86780673501149e-11,-8.343682240635226e-12,1.209284957142888e-10,3.7762392828401704e-11,4.251372429390569e-10,4.6108365048671685e-10,1.422306398580081e-10,5.200540787027864e-10,3.7695512872904746e-10,3.324071809524081e-10,4.292777144735696e-10,1.3127318104945929e-09,1.6154144274049431e-09,5.10762093904198e-10,3.6021820030476024e-10,5.111134332577831e-10,2.768623114266317e-10
73,-17.145650048875854,-4.0124836285593484e-12,-5.5637096103595604e-12,1.4163304926231766e-10,3.7115551983950106e-11,2.0668792220070228e-11,-8.381953134224592e-13,-3.1207718025879614e-11,6.1606728143866954e-12,4.016178965211821e-10,5.113022781601007e-10,2.1587921063252204e-10,4.5166179560667505e-10,3.830358091017235e-10,3.6314655107136533e-10,4.292777144735696e-10,1.3127318104945929e-09,1.6154144274049431e-09,5.10762093904198e-10,3.6021820030476024e-10,5.111134332577831e-10,2.768623114266317e-10
74,-17.106549364613883,-8.551348890977225e-13,2.1552159735974688e-11,-4.380072426163511e-11,-4.0402770805291966e-11,-2.732918252547969e-12,7.939014593031411e-12,8.790259653867873e-11,3.311781206079733e-11,3.999496619877497e-10,6.177675129769332e-10,1.651144384817104e-10,9.621127032277857e-10,2.9530888223915534e-10,2.458986487733565e-10,4.292777144735696e-10,1.3127318104945929e-09,1.6154144274049431e-09,5.10762093904198e-10,3.6021820030476024e-10,5.111134332577831e-10,2.768623114266317e-10
75,-17.067448680351905,2.975499254023988e-11,-3.460629887362923e-11,1.1057151350684462e-11,-7.047365506711638e-11,5.3694064004954105e-11,-1.1669485650845716e-12,-8.13977993669462e-12,2.4983051256982224e-11,4.895167287105636e-10,5.131900997905041e-10,2.4149875077019134e-10,7.272335623028891e-10,2.1762116369103253e-10,3.798336018570177e-10,4.854681700611537e-10,1.981457959657194e-09,1.4508131953358258e-09,6.74366400560481e-10,3.430646837872607e-10,5.022364680720135e-10,3.4468586394467073e-10
76,-17.02834799608993,3.8697833856191894e-11,2.1303085230404905e-11,-1.6769552794186244e-10,-8.547772761230827e-11,-4.194427221592793e-11,1.2476311379570116e-11,6.714345990494383e-12,-1.142637136662992e-11,3.202238614967106e-10,6.313351722216054e-10,1.1901150037116023e-10,7.561814154182732e-10,3.3445310529056083e-10,3.526706781312504e-10,4.854681700611537e-10,1.981457959657194e-09,1.4508131953358258e-09,6.74366400560481e-10,3.430646837872607e-10,5.022364680720135e-10,3.4468586394467073e-10
77,-16.989247311827956,4.105714034936213e-11,7.673000511615965e-11,-1.9836243432554535e-11,2.490211772705216e-11,5.050252241835278e-11,1.638872603132028e-11,-1.39665548885993e-10,-5.3233244800889076e-11,3.7770674398731504e-10,4.807056396525891e-10,2.1449581192937966e-10,9.690221680382963e-10,2.651714944571899e-10,3.3525114753591535e-10,4.854681700611537e-10,1.981457959657194e-09,1.4508131953358258e-09,6.74366400560481e-10,3.430646837872607e-10,5.022364680720135e-10,3.4468586394467073e-10
78,-16.95014662756598,-1.0137708812054982e-11,-3.5202948370698783e-12,1.5039143741836265e-10,8.938920117652127e-11,-7.151010615737886e-12,-2.2264249317497012e-11,-1.585795265147452e-11,1.672343950425204e-11,2.864758344717739e-10,4.214836273642114e-10,1.2994693773133156e-10,4.3145727324588326e-10,2.5244454009284887e-10,3.1114299400717097e-10,4.854681700611537e-10,1.981457959657194e-09,1.4508131953358258e-09,6.74366400560481e-10,3.430646837872607e-10,5.022364680720135e-10,3.4468586394467073e-10
79,-16.911045943304007,-8.219458682958292e-12,2.6568156390985086e-11,-1.3510817556554796e-10,-7.589871111077646e-11,3.308110964606771e-11,2.0806818394510202e-11,-1.0359178082395809e-10,1.7898230465340302e-11,4.137224783190073e-10,4.0859825659505346e-10,1.1745933330105553e-10,1.1275794221497916e-09,2.9390415221912144e-10,2.8198088662493376e-10,4.854681700611537e-10,1.981457959657194e-09,1.4508131953358258e-09,6.74366400560481e-10,3.430646837872607e-10,5.022364680720135e-10,3.4468586394467073e-10
80,-16.871945259042032,1.3985188422012218e-11,-1.9790443838494738e-11,9.964360484407879e-11,2.6814093937811505e-11,3.1686417893327444e-11,-5.411880818646399e-12,-3.9387651045047935e-12,1.1915736893802224e-11,3.483451260445703e-10,5.008515008894143e-10,1.4642098903345754e-10,1.1094023160727883e-09,3.0218195833102335e-10,2.3084469858782454e-10,5.045145273408284e-10,1.50039470673541e-09,1.7288117131325474e-09,6.17311399209277e-10,3.7136820562637983e-10,3.7754487692916e-10,2.767863970313713e-10
81,-16.832844574780058,-1.7704680126016906e-11,4.5866097743563886e-11,2.8534401984494624e-11,3.8490480889027846e-12,1.0670176148819956e-10,-2.998304942385472e-12,1.1157534021919839e-11,1.1353593929515472e-11,4.083667490569922e-10,5.0739613742558e-10,1.8378687030707075e-10,5.892676175363897e-10,3.565805832171145e-10,2.9773720181980105e-10,5.045145273408284e-10,1.50039470673541e-09,1.7288117131325474e-09,6.17311399209277e-10,3.7136820562637983e-10,3.7754487692916e-10,2.767863970313713e-10
82,-16.793743890518083,6.336028795304982e-12,-1.2645079747299819e-11,4.190474653815913e-11,9.724571334536804e-14,1.505740094109139e-14,1.9311743969341563e-11,-9.079612706725444e-12,1.3677766488350138e-11,3.21427826172058e-10,2.972136434454895e-10,5.97443158800448e-11,6.193115239548187e-10,2.5530575994841707e-10,2.7710887636571887e-10,5.045145273408284e-10,1.50039470673541e-09,1.7288117131325474e-09,6.17311399209277e-10,3.7136820562637983e-10,3.7754487692916e-10,2.767863970313713e-10
83,-16.75464320625611,2.501159757923697e-11,8.660515050439794e-12,1.3281129454598345e-10,5.8049417198408836e-11,-2.5809012432076223e-11,-1.0148060774626372e-11,1.74540371406504e-11,-6.666977917916158e-12,2.930204710068309e-10,4.950885944137392e-10,1.903158220504615e-10,1.0244089348544225e-09,2.391896356113601e-10,2.877770448613189e-10,5.045145273408284e-10,1.50039470673541e-09,1.7288117131325474e-09,6.17311399209277e-10,3.7136820562637983e-10,3.7754487692916e-10,2.767863970313713e-10
84,-16.715542521994134,2.5683847788224664e-11,-2.087332192275656e-12,7.204025214649914e-11,7.518066130858209e-11,1.7396944495969317e-11,3.666037930425697e-11,-3.297382566576918e-11,9.359429404902387e-12,4.4752195146322897e-10,5.33058340199334e-10,2.364937334692457e-10,6.917006058863743e-10,2.3721586131780583e-10,3.499989305696629e-10,5.045145273408284e-10,1.50039470673541e-09,1.7288117131325474e-09,6.17311399209277e-10,3.7136820562637983e-10,3.7754487692916e-10,2.767863970313713e-10
85,-16.67644183773216,-5.249323628834917e-11,-2.301900154235099e-12,-1.7062481979856267e-10,-1.29832438745078e-11,-1.1911658848033887e-11,2.240666723383524e-11,-3.06010302492396e-11,1.4132939167104907e-11,2.9299757120980133e-10,5.065356697066204e-10,1.9430101414017826e-10,6.732003930830194e-10,2.504676288408078e-10,3.203254989524659e-10,6.226291712736614e-10,1.3125768447444776e-09,1.3196626066238276e-09,5.233613740574381e-10,3.5016111132480016e-10,3.5048986457748536e-10,3.732917885837197e-10
86,-16.637341153470185,5.736242328409872e-12,9.0971796712559e-13,2.6173527010675427e-11,2.9041648174879416e-11,3.170963138631702e-11,-1.1591061688420376e-11,9.220148447988393e-11,1.8052568824729745e-11,3.6038320432165783e-10,2.7232438724808814e-10,1.4420064980107155e-10,7.845514407766214e-10,2.3879092818502565e-10,2.9288401331218844e-10,6.226291712736614e-10,1.3125768447444776e-09,1.3196626066238276e-09,5.233613740574381e-10,3.5016111132480016e-10,3.5048986457748536e-10,3.732917885837197e-10
87,-16.59824046920821,-2.557938706985703e-11,3.4620101489709966e-11,3.771753432205002e-11,5.6237823658884314e-11,-9.106590549864408e-12,-2.1412878778719667e-12,-2.3559813181134404e-11,8.615970239109587e-12,1.8927654769707505e-10,3.2467050018198514e-10,1.6661672791147512e-10,7.752440848822154e-10,2.38645059614241e-10,3.202282532382682e-10,6.226291712736614e-10,1.3125768447444776e-09,1.3196626066238276e-09,5.233613740574381e-10,3.5016111132480016e-10,3.5048986457748536e-10,3.732917885837197e-10
88,-16.559139784946236,-1.5144294591689478e-11,9.253400207590025e-12,-1.4155838965839602e-11,1.8984559196625e-11,-1.7736990798081283e-11,-1.4093727186659843e-11,2.626763576612972e-11,2.96411209459855e-11,4.484796648956192e-10,4.17367624105333e-10,1.610100419691562e-10,9.11411297639949e-10,2.5712770545000216e-10,2.609253074203014e-10,6.226291712736614e-10,1.3125768447444776e-09,1.3196626066238276e-09,5.233613740574381e-10,3.5016111132480016e-10,3.5048986457748536e-10,3.732917885837197e-10
89,-16.52003910068426,7.00796530730968e-12,-9.713278326675076e-12,1.210395440471229e-10,-3.64222841538594e-11,4.1067806008745606e-11,2.8821747383483582e-11,-9.05451704019528e-12,-3.834523971919529e-11,3.099405978107686e-10,4.518587966011264e-10,1.6779340104763815e-10,4.410102529914726e-10,1.7007773423351202e-10,2.909039651025985e-10,6.226291712736614e-10,1.3125768447444776e-09,1.3196626066238276e-09,5.233613740574381e-10,3.5016111132480016e-10,3.5048986457748536e-10,3.732917885837197e-10
90,-16.480938416422287,6.493190416624758e-12,-1.5026658646944127e-11,-5.440740838225304e-12,5.84591039793194e-11,-4.82150522746739e-12,-2.0175662342747636e-11,-2.741074344596491e-11,3.6238144688377175e-12,1.489308695362928e-10,4.0446186310588306e-10,2.2917991470696272e-10,4.3647421098834536e-10,3.0030762562227504e-10,2.390011044049171e-10,4.960121149983937e-10,1.8478028232751206e-09,1.8163177981158409e-09,6.679795530381511e-10,2.6712456482398126e-10,4.0477806852411e-10,4.3205015840337434e-10
